locus NW_006803924.1:1004515
14 0
8 0
10 0
22 0
8 0
22 0
18 0
6 0
4 0
13 0
7 0
locus NW_006804044.1:3879558
14 0
14 0
16 0
5 0
11 0
10 0
4 0
14 0
16 0
4 0
10 0
10 0
9 0
locus NW_006804045.1:285931
0 7
10 7
11 3
0 8
0 7
0 31
5 0
10 5
9 0
4 0
0 8
0 7
0 7
locus NW_006804045.1:607534
6 6
25 0
9 12
5 0
8 0
13 0
5 3
12 0
22 0
7 0
6 0
10 0
12 0
locus NW_006804045.1:982246
13 0
11 0
15 0
6 0
12 0
23 0
16 0
7 0
8 0
4 0
4 0
9 0
10 0
locus NW_006804045.1:4369646
0 7
0 5
8 14
0 12
0 9
0 32
0 9
0 13
6 0
0 4
0 6
0 9
0 10
locus NW_006804046.1:2432393
4 0
15 0
17 0
6 0
11 0
12 0
9 0
17 0
12 0
4 0
6 0
12 0
13 0
locus NW_006804047.1:1826150
10 0
20 0
19 0
12 0
9 0
14 0
7 0
11 0
6 0
4 0
5 0
14 0
11 0
locus NW_006804047.1:1884326
11 0
29 0
15 0
6 0
8 0
19 0
14 0
13 0
13 0
4 0
7 0
18 0
8 0
locus NW_006804047.1:2474910
4 0
8 0
18 0
6 0
5 0
17 0
9 0
8 1
8 0
4 0
8 0
12 0
4 0
locus NW_006804047.1:3212960
6 8
8 0
11 3
0 4
0 12
7 18
13 0
0 8
19 0
0 4
0 7
9 0
0 7
locus NW_006804047.1:4544465
10 0
15 0
15 0
10 0
8 0
7 0
4 0
12 0
10 0
4 0
6 0
15 0
7 0
locus NW_006804048.1:155481
14 0
31 0
11 0
5 0
11 0
22 0
16 0
14 0
15 0
4 0
4 1
22 0
9 0
locus NW_006804048.1:1027505
7 0
24 0
15 0
9 0
9 0
23 0
5 0
10 0
9 0
4 0
4 0
10 0
11 0
locus NW_006804048.1:1483965
4 0
17 0
19 0
6 0
7 0
12 0
12 0
15 0
10 0
6 0
4 0
5 0
8 0
locus NW_006804048.1:2042424
12 0
7 0
13 0
8 0
8 0
25 0
8 0
12 0
9 0
5 0
6 0
6 0
14 0
locus NW_006804048.1:2226909
9 0
11 1
18 0
8 0
6 0
26 0
6 0
11 0
12 0
7 0
7 0
7 0
15 0
locus NW_006804049.1:2006806
6 0
7 0
10 0
4 0
15 0
19 0
5 0
25 0
8 0
4 0
5 0
10 0
14 0
locus NW_006804049.1:3240598
9 0
15 0
13 0
5 2
10 0
20 0
8 0
15 0
11 0
4 0
4 0
14 0
16 0
locus NW_006804049.1:4495037
3 31
7 58
0 91
0 16
1 25
5 78
0 51
2 58
9 101
1 22
1 25
6 67
1 77
locus NW_006804050.1:2776069
8 0
0 13
12 0
5 1
5 0
23 0
7 0
5 0
0 12
0 5
9 0
0 12
0 11
locus NW_006804050.1:3674760
10 0
13 0
14 0
10 0
6 0
12 0
4 0
17 1
11 0
6 0
3 1
9 0
8 0
locus NW_006804050.1:3793410
0 10
9 13
0 25
7 0
0 7
0 21
0 5
0 12
10 0
0 5
0 6
6 5
3 14
locus NW_006804051.1:11960
10 0
16 0
13 0
9 0
14 0
29 0
4 0
15 0
7 0
3 1
4 0
6 0
10 0
locus NW_006804051.1:2511688
13 0
12 0
26 0
14 0
10 0
18 0
10 0
11 0
3 5
5 0
7 0
13 0
11 0
locus NW_006804051.1:2727252
8 0
5 0
8 0
12 0
4 0
26 0
13 0
11 0
9 2
5 0
5 0
9 0
10 0
locus NW_006804051.1:3808918
1 114
13 179
1 167
4 30
1 68
4 51
2 22
6 30
6 30
1 14
1 12
5 31
3 20
locus NW_006804052.1:2893560
6 0
9 0
18 0
4 0
2 4
18 0
10 0
13 0
0 11
0 8
5 0
4 0
0 7
locus NW_006804052.1:4156203
4 5
11 1
6 0
6 1
9 5
12 13
0 5
6 4
18 0
4 0
0 4
18 0
8 0
locus NW_006804053.1:199134
9 0
10 1
11 0
4 0
7 0
9 0
4 0
6 0
12 0
7 0
4 0
5 0
6 0
locus NW_006804053.1:1228940
8 0
19 0
15 0
7 0
5 0
15 0
8 0
16 0
12 0
6 0
5 0
5 0
8 0
locus NW_006804053.1:2807538
10 0
22 0
18 0
7 0
9 0
26 0
7 0
17 0
14 0
5 0
8 0
8 0
9 0
locus NW_006804054.1:167992
12 2
25 0
25 0
4 0
4 0
27 1
9 0
12 0
11 0
4 0
4 0
15 0
15 0
locus NW_006804054.1:802594
6 0
14 0
22 0
6 0
7 0
31 0
14 0
15 0
17 0
5 0
6 0
9 0
5 0
locus NW_006804055.1:249466
16 2
29 2
21 6
11 7
11 4
38 10
10 7
31 3
15 13
12 4
10 0
26 5
18 11
locus NW_006804056.1:1436121
7 0
10 0
8 0
8 0
5 10
29 0
3 3
7 6
14 0
5 0
7 0
11 0
13 0
locus NW_006804056.1:2119887
10 0
12 0
20 0
8 0
21 1
17 0
6 0
5 0
0 7
4 0
4 0
16 0
12 0
locus NW_006804057.1:3268431
6 9
13 0
5 13
10 0
11 0
13 15
4 3
8 0
0 9
4 0
4 0
0 10
13 0
locus NW_006804057.1:3634443
5 0
15 0
18 0
10 0
7 0
10 0
7 0
12 0
10 0
5 0
9 0
10 0
11 0
locus NW_006804058.1:4133614
20 0
27 0
39 0
11 0
24 0
33 0
9 0
27 0
17 0
4 0
4 0
15 0
10 0
locus NW_006804059.1:605628
14 0
15 0
15 0
10 0
13 0
18 0
10 0
11 0
17 0
5 0
5 0
8 0
6 0
locus NW_006804059.1:1195016
11 0
24 0
19 0
8 0
10 0
14 0
12 0
10 0
25 0
2 2
5 0
11 0
11 0
locus NW_006804060.1:120637
1 13
5 0
0 23
3 5
12 0
20 0
10 0
20 0
17 0
7 0
9 0
8 0
15 0
locus NW_006804060.1:1743854
0 8
20 0
0 16
0 7
0 10
0 16
5 2
0 8
3 9
0 9
0 7
10 0
0 6
locus NW_006804060.1:4486522
15 0
12 0
21 0
4 0
11 0
29 0
11 0
13 0
7 0
4 0
6 0
9 0
11 0
locus NW_006804061.1:865537
8 0
6 0
8 0
7 0
5 0
14 0
10 0
10 0
18 0
4 0
6 0
4 0
24 0
locus NW_006804061.1:1713345
7 0
19 0
7 0
5 0
9 0
17 0
12 0
9 0
6 0
4 0
4 0
5 0
7 0
locus NW_006804061.1:4228897
13 0
14 0
17 0
8 0
7 0
11 0
8 0
18 0
17 0
4 0
5 0
14 0
9 0
locus NW_006804063.1:638940
10 0
16 1
12 0
4 0
4 0
18 0
12 0
21 0
13 0
7 0
4 0
11 0
13 0
locus NW_006804063.1:2475191
15 0
17 0
15 0
6 0
6 0
13 0
8 0
10 0
11 0
4 0
4 0
0 14
19 0
locus NW_006804063.1:2602986
13 0
12 0
15 0
6 0
5 0
9 0
4 0
16 0
12 0
5 0
6 0
10 0
11 0
locus NW_006804063.1:3998063
6 0
27 0
7 0
7 0
9 0
11 0
5 0
13 0
16 0
4 0
3 1
7 0
13 0
locus NW_006804064.1:2008035
13 0
31 0
15 0
5 0
5 0
34 0
12 0
11 0
8 0
3 1
5 0
9 0
12 0
locus NW_006804064.1:2688777
0 17
18 0
0 11
0 5
16 0
0 17
0 9
0 7
14 0
3 1
0 4
12 0
0 5
locus NW_006804065.1:202626
8 0
14 1
15 0
13 0
9 0
26 0
11 0
11 0
4 0
7 0
6 0
6 0
11 0
locus NW_006804065.1:681921
18 0
16 0
18 0
13 0
10 0
21 0
10 0
17 0
12 0
6 0
6 0
9 0
19 0
locus NW_006804065.1:3537661
0 9
12 0
0 14
0 5
6 5
1 15
0 6
0 10
13 0
0 4
0 5
10 0
0 4
locus NW_006804066.1:615760
0 13
15 0
0 18
0 4
0 11
1 22
0 5
5 11
14 0
4 0
1 4
8 0
7 0
locus NW_006804066.1:3674325
27 10
32 11
68 24
21 6
37 3
95 25
26 5
80 37
64 21
23 0
11 7
80 3
48 0
locus NW_006804067.1:1586536
11 0
4 0
13 0
7 0
9 0
19 0
7 0
13 0
8 0
4 0
5 0
7 0
8 0
locus NW_006804067.1:2177456
9 0
11 0
19 0
5 0
5 0
29 0
8 0
8 0
4 0
4 0
5 0
14 0
9 0
locus NW_006804067.1:2977266
11 0
18 0
23 1
8 0
12 0
27 0
6 0
8 0
18 0
6 0
4 0
6 0
7 0
locus NW_006804068.1:875677
33 0
9 0
19 0
18 0
22 0
35 0
15 0
11 0
7 0
4 0
11 0
11 0
13 0
locus NW_006804068.1:1632222
13 0
8 0
10 0
8 0
17 0
21 0
10 0
13 1
13 0
7 0
4 0
4 0
5 0
locus NW_006804068.1:2240526
7 0
10 0
17 0
6 0
8 0
14 0
16 0
11 0
11 0
8 1
8 0
14 0
9 0
locus NW_006804069.1:2463788
10 0
7 0
16 0
2 4
7 0
16 0
5 0
22 0
21 0
6 0
11 0
7 0
6 0
locus NW_006804069.1:2564825
13 1
20 0
21 0
8 0
22 0
17 0
6 0
16 0
16 0
7 0
5 0
13 0
8 0
locus NW_006804069.1:3399241
9 0
10 0
16 0
11 0
16 0
18 0
9 0
11 0
13 0
7 0
4 0
12 0
7 0
locus NW_006804070.1:1812468
16 0
19 0
9 0
6 0
10 0
15 0
9 0
17 0
9 0
8 0
8 0
9 0
9 0
locus NW_006804071.1:1376702
5 0
15 0
15 0
4 0
9 0
10 0
9 0
9 0
14 0
4 0
4 0
5 0
10 0
locus NW_006804071.1:2486150
12 0
8 0
21 0
9 0
4 0
20 0
12 0
9 0
11 0
5 0
9 0
8 0
10 0
locus NW_006804071.1:3911711
18 0
16 0
19 0
12 0
12 0
25 0
4 0
16 0
11 0
4 1
4 0
11 0
15 0
locus NW_006804071.1:4172346
9 0
9 0
15 0
5 0
16 0
29 0
13 0
22 0
13 0
5 0
4 0
15 0
7 0
locus NW_006804072.1:1305455
9 0
19 0
14 0
4 0
9 0
16 0
12 0
13 0
6 0
0 4
4 0
6 0
0 7
locus NW_006804072.1:1320955
5 0
22 0
16 0
7 0
8 0
13 0
7 0
10 0
14 0
8 0
4 0
15 0
7 0
locus NW_006804072.1:1328108
7 0
9 0
11 0
4 0
5 0
17 0
5 0
17 0
0 7
6 0
4 0
11 0
11 0
locus NW_006804072.1:3384067
17 0
15 0
15 0
6 0
15 0
17 0
4 0
9 0
9 0
6 0
6 0
14 0
11 0
locus NW_006804072.1:3556310
7 1
16 0
17 0
8 0
11 0
15 0
14 0
18 0
11 0
6 0
7 0
14 0
5 0
locus NW_006804072.1:3623570
17 0
17 1
17 0
7 0
17 0
28 0
7 0
7 0
17 0
6 0
5 0
14 0
14 0
locus NW_006804073.1:57205
17 0
17 0
18 0
6 0
14 0
32 0
14 0
12 0
14 0
4 0
5 0
8 0
6 0
locus NW_006804073.1:2929870
13 0
17 0
18 0
6 0
4 0
12 0
8 0
18 0
1 15
7 0
5 0
9 0
12 0
locus NW_006804074.1:2152313
7 1
14 0
13 0
11 0
8 0
30 0
6 0
10 0
14 1
5 0
4 0
8 0
10 0
locus NW_006804074.1:2460536
6 1
23 0
13 4
4 4
0 10
0 17
2 16
0 9
17 0
0 5
0 6
6 0
1 12
locus NW_006804074.1:2588840
0 8
8 0
4 4
0 7
0 7
0 27
1 8
8 4
11 0
6 0
0 7
5 0
7 6
locus NW_006804074.1:2787295
13 0
14 0
29 0
8 0
13 0
22 0
7 0
19 0
12 0
5 0
4 0
14 0
7 0
locus NW_006804075.1:526454
0 12
17 0
1 17
0 9
0 5
0 27
0 14
0 19
14 0
8 0
1 4
7 0
2 7
locus NW_006804075.1:598435
9 0
21 0
12 0
5 0
5 0
25 0
13 0
11 0
7 0
3 1
5 0
10 0
8 0
locus NW_006804075.1:2209258
4 0
10 0
12 0
4 0
5 0
17 0
6 0
7 0
13 0
5 0
8 0
5 0
10 0
locus NW_006804076.1:3981968
14 0
6 0
16 0
9 0
11 0
14 0
6 0
9 0
0 13
9 0
4 0
11 0
7 0
locus NW_006804077.1:1387336
4 0
21 0
14 0
4 0
4 0
18 0
4 0
15 0
12 6
5 0
4 0
8 0
5 0
locus NW_006804077.1:1581155
8 0
10 0
13 0
6 0
5 0
29 0
8 1
19 0
14 0
3 1
5 0
13 0
7 1
locus NW_006804077.1:3164551
10 0
12 0
12 0
4 0
9 0
16 0
7 0
17 0
9 0
4 0
6 0
10 0
9 0
locus NW_006804078.1:2721525
8 0
15 0
10 0
5 0
6 0
30 0
13 0
10 0
10 0
8 0
9 0
15 0
10 0
locus NW_006804079.1:2282666
5 0
13 0
15 0
7 0
15 0
20 0
7 0
24 0
6 0
0 7
4 0
5 0
2 13
locus NW_006804080.1:2011917
13 0
11 0
16 0
8 0
10 0
18 0
7 0
8 0
13 0
5 0
4 0
10 0
12 0
locus NW_006804080.1:2131233
8 0
9 0
19 0
5 0
7 0
12 0
4 0
12 0
5 0
4 0
4 0
6 0
12 0
locus NW_006804080.1:3832231
8 1
19 0
24 0
9 0
0 10
0 17
6 5
0 15
12 0
0 9
2 2
15 0
0 12
locus NW_006804081.1:2600472
10 0
44 0
21 0
8 0
11 0
15 0
6 0
10 0
8 0
6 0
5 0
12 0
6 0
locus NW_006804081.1:3559983
14 0
11 1
22 1
5 0
11 0
16 1
7 0
16 0
10 0
5 0
4 0
17 0
15 0
locus NW_006804082.1:336243
24 0
15 0
19 0
4 0
16 0
22 0
7 6
0 6
16 0
4 0
5 0
8 0
10 0
locus NW_006804082.1:505464
11 0
11 0
27 0
7 0
9 0
30 0
4 0
16 0
13 0
5 0
4 0
8 0
8 0
locus NW_006804082.1:1753582
7 0
10 0
14 0
6 0
11 0
15 0
6 0
9 0
7 0
5 0
5 0
5 0
9 0
locus NW_006804082.1:1756617
0 14
12 1
0 23
0 10
0 11
0 16
0 7
0 8
0 12
0 6
0 6
9 0
0 11
locus NW_006804082.1:2567734
12 0
20 0
12 0
10 0
9 0
17 0
8 0
5 6
9 0
5 0
7 0
4 0
12 0
locus NW_006804082.1:3944216
2 15
11 0
35 0
3 5
2 4
26 0
5 6
0 19
17 0
2 2
4 0
8 0
11 4
locus NW_006804083.1:3323285
17 0
19 0
11 0
8 0
12 0
17 0
9 0
11 0
6 0
4 0
8 0
8 0
11 0
locus NW_006804084.1:532654
9 0
20 1
12 0
10 0
10 0
23 0
10 0
12 0
17 0
5 0
10 0
7 0
6 0
locus NW_006804084.1:3199627
0 6
8 0
0 7
0 4
0 4
0 12
0 5
0 16
0 13
0 4
0 5
12 1
0 9
locus NW_006804084.1:3244761
0 4
6 0
0 25
0 7
9 4
9 7
10 3
0 11
5 0
3 1
0 5
15 0
0 4
locus NW_006804084.1:3388322
6 0
18 0
15 0
6 0
12 1
24 0
15 0
20 0
9 0
4 0
5 0
12 0
8 0
locus NW_006804084.1:3972750
18 0
14 0
14 1
6 0
11 0
28 0
5 0
11 0
9 0
4 0
4 0
9 0
12 0
locus NW_006804085.1:350695
7 0
13 0
22 0
10 0
9 0
16 0
4 0
21 0
1 18
6 0
4 0
0 5
7 0
locus NW_006804085.1:1170003
2 33
5 80
4 54
8 40
2 48
9 137
8 94
18 118
1 105
4 37
1 26
7 94
21 84
locus NW_006804085.1:2548548
0 9
18 0
0 13
0 11
0 12
0 17
6 5
0 11
0 8
0 5
0 5
0 12
0 11
locus NW_006804085.1:2606069
6 0
14 0
18 0
7 0
9 0
20 0
5 0
17 0
6 0
5 0
5 0
11 0
6 0
locus NW_006804086.1:2250141
9 0
14 0
16 0
4 5
9 0
16 0
13 0
9 0
12 0
4 0
5 0
11 0
10 0
locus NW_006804086.1:2976528
7 0
20 0
10 0
8 0
7 0
23 0
5 0
17 0
9 0
8 0
4 0
12 0
8 0
locus NW_006804087.1:1043606
54 0
43 0
79 0
16 0
40 0
95 0
52 0
71 0
41 0
21 0
26 0
23 0
133 0
locus NW_006804087.1:2086066
17 0
11 0
18 0
12 0
14 0
24 0
7 0
8 0
14 0
0 5
8 0
15 0
0 8
locus NW_006804088.1:1218233
5 0
9 0
12 0
5 0
8 1
15 0
6 0
12 0
12 0
4 0
4 0
7 0
7 0
locus NW_006804088.1:2121430
10 0
14 0
11 0
7 0
4 0
19 0
7 0
12 0
14 0
6 0
6 0
14 0
8 0
locus NW_006804088.1:2226611
1 9
15 0
0 14
0 5
0 9
8 8
5 7
1 17
11 0
0 4
0 6
12 0
0 12
locus NW_006804088.1:2437203
16 0
26 0
15 0
10 0
14 0
21 0
4 0
16 0
19 0
3 2
4 0
7 0
13 0
locus NW_006804089.1:1083073
8 0
13 0
23 0
5 0
7 0
29 0
7 0
17 0
10 0
4 0
4 0
14 0
13 0
locus NW_006804089.1:1282207
15 0
10 0
15 0
6 0
10 0
15 0
8 0
11 0
14 0
5 0
6 0
6 0
22 0
locus NW_006804089.1:3527266
0 5
14 0
0 11
0 13
4 8
11 9
0 11
0 17
11 0
0 6
0 9
14 0
0 13
locus NW_006804090.1:820627
14 0
0 11
9 11
19 0
9 0
10 12
11 0
13 0
0 13
4 0
4 0
2 7
0 7
locus NW_006804090.1:3034066
11 0
15 0
23 0
6 0
16 0
23 1
8 0
7 0
9 0
5 0
4 0
10 0
15 0
locus NW_006804090.1:3073756
4 3
6 0
8 0
3 5
10 0
18 0
10 0
9 0
9 0
4 0
6 0
6 0
8 0
locus NW_006804091.1:1837641
12 0
15 0
24 0
9 0
15 0
30 0
8 0
13 0
13 0
6 0
7 0
10 0
13 0
locus NW_006804093.1:534510
9 0
12 0
15 0
12 0
19 0
41 0
10 0
22 0
8 0
8 0
7 0
11 0
14 0
locus NW_006804093.1:1618012
0 8
9 0
5 6
0 6
0 5
1 15
9 2
0 10
18 0
4 0
0 4
23 0
0 6
locus NW_006804093.1:2456567
9 0
11 0
22 0
13 0
12 0
28 0
14 0
11 0
14 0
4 0
6 0
11 0
10 0
locus NW_006804093.1:3915265
13 0
15 0
25 0
9 0
17 0
13 0
8 0
21 0
8 0
3 0
5 0
13 0
12 0
locus NW_006804094.1:3117240
5 0
12 0
13 0
10 0
9 0
31 0
10 0
17 0
11 0
6 0
4 0
7 0
7 0
locus NW_006804094.1:3236912
13 0
2 11
6 0
6 0
8 0
28 0
17 0
10 0
10 0
6 0
7 0
4 4
7 0
locus NW_006804095.1:907392
14 0
13 0
21 0
7 0
12 0
18 0
8 0
7 0
10 0
6 1
7 0
4 0
13 0
locus NW_006804095.1:2840063
10 0
12 0
19 0
7 0
13 0
20 0
12 0
16 0
5 0
9 0
5 0
8 0
15 0
locus NW_006804095.1:3326519
5 0
17 0
14 0
6 0
5 0
20 0
13 0
14 0
21 0
3 1
6 0
12 0
7 0
locus NW_006804096.1:1332328
8 0
21 0
14 0
10 0
11 0
15 0
12 0
13 0
12 0
5 0
7 0
13 0
5 0
locus NW_006804096.1:2295377
17 0
14 0
16 0
6 0
11 0
22 0
7 0
17 0
8 0
5 0
5 0
9 0
11 0
locus NW_006804096.1:2600898
19 0
13 3
15 0
10 0
11 0
20 0
8 0
11 0
7 0
4 1
4 0
9 0
8 0
locus NW_006804097.1:1109033
9 0
25 0
21 0
7 0
10 0
28 0
8 0
8 0
20 0
4 0
4 0
8 0
8 0
locus NW_006804097.1:3115900
9 0
21 0
17 0
4 0
15 0
22 0
8 0
19 0
9 0
10 0
7 0
12 0
8 0
locus NW_006804098.1:608867
14 5
23 0
22 1
3 2
12 9
32 21
24 0
15 17
18 0
3 2
5 1
12 1
7 16
locus NW_006804098.1:3694795
4 0
17 0
17 0
4 0
2 5
10 0
4 0
17 0
7 0
6 0
6 0
6 0
5 0
locus NW_006804099.1:786791
13 0
19 0
18 0
6 0
7 0
21 0
12 0
13 0
20 0
6 0
4 0
10 0
12 0
locus NW_006804099.1:2071375
11 0
5 0
14 0
8 0
10 0
14 0
7 0
11 0
9 0
4 0
6 0
9 0
10 0
locus NW_006804099.1:2428344
15 0
21 0
11 0
5 0
12 0
10 0
6 0
8 0
10 0
4 0
6 0
4 0
7 1
locus NW_006804099.1:3356704
4 0
19 0
17 0
5 0
10 0
16 0
8 0
6 0
11 0
4 0
4 0
9 0
16 0
locus NW_006804100.1:125925
4 3
15 10
11 0
5 4
0 9
0 13
0 11
0 12
0 11
0 7
0 4
4 0
0 10
locus NW_006804100.1:243483
9 0
4 0
13 0
4 0
13 0
19 0
5 0
16 0
16 0
5 0
4 0
9 0
9 0
locus NW_006804100.1:1312740
0 9
11 0
0 26
0 10
0 6
0 21
7 11
0 9
13 0
5 0
0 4
5 1
12 0
locus NW_006804100.1:1471879
9 0
16 0
6 0
7 0
7 0
13 0
5 0
14 0
13 0
4 0
5 0
10 1
8 0
locus NW_006804100.1:1554765
7 0
17 0
13 0
6 0
5 0
11 0
4 0
9 0
4 0
9 0
5 0
6 0
17 0
locus NW_006804100.1:2117758
13 0
15 0
22 0
4 0
11 0
12 0
7 0
5 0
11 0
5 0
6 0
0 12
14 0
locus NW_006804100.1:2542468
0 10
13 0
0 14
0 9
0 15
17 0
0 10
0 18
13 0
0 6
2 7
14 0
0 9
locus NW_006804100.1:2813635
9 0
12 0
7 0
12 0
17 0
14 0
6 0
17 0
10 0
4 0
5 0
6 1
14 0
locus NW_006804101.1:314987
5 0
20 0
18 0
10 0
4 0
26 0
12 0
11 0
11 0
8 0
5 0
6 0
10 0
locus NW_006804101.1:414115
16 0
24 0
16 0
4 0
22 0
30 0
6 0
10 0
7 0
6 0
5 1
11 0
12 0
locus NW_006804101.1:659562
19 0
15 0
14 0
15 0
7 0
19 0
8 0
17 0
9 0
6 0
4 0
6 0
18 0
locus NW_006804102.1:1086792
10 0
20 2
15 0
11 0
7 0
19 0
9 0
15 0
10 0
6 0
7 0
8 0
6 1
locus NW_006804102.1:1499770
11 0
13 0
18 0
6 0
5 0
20 0
6 0
17 0
9 0
7 0
4 0
18 0
4 0
locus NW_006804102.1:2589702
0 22
23 0
0 14
0 7
6 3
0 23
0 7
0 9
10 0
0 5
0 13
13 0
14 0
locus NW_006804104.1:2902875
5 0
16 0
25 0
4 0
13 0
24 0
14 0
11 0
14 0
0 6
5 0
9 0
6 0
locus NW_006804105.1:255503
14 0
8 0
17 0
4 0
7 0
24 0
4 0
14 0
10 0
5 0
4 0
18 0
12 1
locus NW_006804105.1:3422454
18 0
15 0
20 0
7 0
8 0
25 0
11 1
22 0
17 0
6 0
5 0
19 0
8 0
locus NW_006804105.1:3588769
15 0
10 0
23 0
9 0
15 0
25 0
4 0
15 0
12 0
4 0
5 0
6 0
4 0
locus NW_006804106.1:2287012
8 0
23 0
14 0
5 0
7 0
20 0
9 0
13 0
9 0
0 4
5 0
8 0
0 13
locus NW_006804106.1:2831920
19 0
20 0
20 0
8 0
20 0
41 0
9 0
23 0
16 0
9 0
12 0
17 0
17 0
locus NW_006804107.1:1502755
11 0
19 3
16 0
9 0
8 0
20 0
7 0
14 0
12 0
4 0
6 0
16 0
11 0
locus NW_006804107.1:2398498
0 10
16 0
5 10
0 10
0 12
0 14
3 9
0 12
12 0
0 9
0 6
9 0
0 7
locus NW_006804108.1:832063
3 2
0 15
10 11
0 5
11 0
0 24
7 0
8 0
0 8
4 0
4 0
0 10
17 0
locus NW_006804108.1:2518267
15 0
5 0
16 0
5 0
11 0
17 0
9 0
16 0
10 0
4 0
7 0
5 0
11 0
locus NW_006804108.1:2641442
1 4
14 14
14 6
6 1
4 8
9 11
5 5
8 6
6 14
4 5
3 1
11 10
5 8
locus NW_006804108.1:2969316
22 0
18 0
17 0
11 0
5 0
22 0
13 0
11 0
7 0
4 0
6 0
7 0
9 0
locus NW_006804109.1:311908
5 0
14 0
18 0
4 0
8 0
28 0
4 0
18 0
9 0
5 0
7 0
9 0
10 0
locus NW_006804109.1:1157122
0 12
18 0
0 5
0 6
0 11
0 27
0 4
0 4
8 0
1 4
0 4
9 0
0 8
locus NW_006804110.1:2157266
10 0
15 0
9 0
5 0
9 0
18 0
14 0
9 0
6 0
5 0
5 0
6 0
13 0
locus NW_006804111.1:65772
0 8
30 0
0 16
0 10
0 4
0 37
2 2
0 16
17 0
0 4
4 0
7 0
0 8
locus NW_006804111.1:128447
10 1
10 0
16 0
9 0
11 0
18 0
4 0
16 0
16 0
6 0
7 0
13 0
8 0
locus NW_006804111.1:251360
6 0
9 0
18 0
6 0
10 0
28 0
9 0
15 0
11 0
8 0
6 0
17 0
15 0
locus NW_006804111.1:1106901
1 8
9 0
0 10
0 12
0 15
0 20
0 13
0 16
13 0
0 5
0 8
14 0
0 9
locus NW_006804111.1:2679800
5 0
7 0
9 0
5 0
9 0
15 0
7 0
4 0
6 0
4 0
4 0
12 0
5 0
locus NW_006804111.1:2738334
14 0
14 0
11 0
4 0
13 0
14 0
4 0
13 0
16 0
6 0
5 0
8 0
11 0
locus NW_006804111.1:3425208
17 0
21 1
10 1
9 0
14 0
18 0
9 0
12 0
9 0
6 0
4 0
18 0
5 0
locus NW_006804112.1:1303949
14 0
27 0
26 0
7 0
6 0
24 0
12 1
8 0
14 0
8 0
2 2
11 0
9 0
locus NW_006804112.1:2901351
12 0
17 0
12 0
8 0
10 0
15 0
9 0
14 0
19 0
4 0
7 0
10 0
11 0
locus NW_006804112.1:3353424
9 0
16 0
14 0
5 0
16 0
13 0
13 0
6 0
10 0
6 1
7 0
9 0
11 0
locus NW_006804113.1:378393
16 0
20 0
15 0
5 0
9 0
24 0
11 0
10 0
10 0
4 0
10 0
6 0
9 0
locus NW_006804113.1:1009328
12 0
10 0
10 0
8 0
12 0
15 0
5 0
12 0
4 0
6 0
4 0
9 0
6 0
locus NW_006804113.1:1598971
0 14
12 0
0 14
0 8
0 8
0 25
0 9
0 14
7 0
0 5
0 4
8 0
0 10
locus NW_006804113.1:2193991
9 0
16 1
6 0
6 0
12 0
22 0
5 0
13 0
19 0
5 0
5 0
5 0
9 0
locus NW_006804113.1:3654594
5 0
11 1
6 0
8 0
7 0
12 0
4 0
22 0
14 0
6 0
6 1
6 0
6 0
locus NW_006804114.1:2111844
9 0
16 0
11 0
7 0
5 0
22 0
3 1
7 0
10 0
8 0
5 0
10 0
13 0
locus NW_006804114.1:2449769
8 0
12 0
20 0
8 0
9 0
23 0
8 0
10 0
6 0
8 0
6 0
13 0
16 0
locus NW_006804115.1:1999421
10 0
0 14
15 0
8 0
13 0
24 0
5 0
9 0
19 0
5 0
6 0
0 7
6 0
locus NW_006804116.1:1695738
9 0
23 0
14 0
5 0
7 0
7 0
8 0
8 0
10 0
6 0
5 0
10 0
14 0
locus NW_006804116.1:2172353
6 0
11 0
20 0
16 0
13 0
21 0
14 0
13 1
14 0
4 0
4 1
10 0
10 0
locus NW_006804116.1:3432603
9 7
5 5
6 17
3 6
6 4
5 9
3 4
3 11
3 10
3 3
0 7
3 14
2 9
locus NW_006804117.1:1517276
9 1
8 0
18 0
4 0
7 0
16 0
7 0
6 0
10 0
6 0
7 0
11 0
7 0
locus NW_006804117.1:1903494
7 0
9 0
13 0
6 0
9 0
27 0
8 0
13 9
11 0
5 0
6 0
11 0
7 0
locus NW_006804117.1:2928596
8 0
14 0
18 0
9 0
5 0
25 0
17 0
14 0
7 0
9 0
6 0
13 0
15 0
locus NW_006804118.1:1615633
15 0
9 0
25 0
6 0
10 0
16 0
10 0
16 0
15 0
7 0
5 0
21 0
12 0
locus NW_006804118.1:1824083
9 0
14 0
14 0
8 0
8 0
24 0
7 1
13 0
15 0
5 0
10 0
10 0
8 0
locus NW_006804118.1:2241883
18 0
20 0
15 0
6 0
11 0
14 0
9 0
13 0
10 0
6 0
5 0
6 0
6 0
locus NW_006804118.1:3523023
6 0
9 0
8 0
5 0
7 0
8 0
6 0
7 0
9 0
4 0
4 0
7 0
11 0
locus NW_006804119.1:1010228
6 0
18 0
6 0
5 0
17 0
13 0
8 0
9 0
13 0
7 0
6 0
15 0
5 0
locus NW_006804119.1:1943345
8 0
22 0
18 0
7 0
11 0
26 0
13 0
9 0
20 0
5 0
7 0
11 0
13 0
locus NW_006804119.1:1981653
12 0
17 0
15 1
10 0
5 0
29 0
4 0
