locus NW_006803924.1:5663849
locus NW_006804715.1:361170
0 19
0 14
0 14
0 7
0 7
0 20
0 8
0 12
0 6
0 5
0 5
0 6
0 14
locus NW_006804722.1:489511
9 0
14 0
18 0
8 0
4 0
29 0
15 0
13 0
9 0
4 0
5 0
12 0
9 0
locus NW_006804725.1:464700
4 0
12 0
18 0
5 0
13 0
18 0
8 0
14 0
11 1
4 0
4 0
6 0
9 0
locus NW_006804735.1:73414
12 0
28 0
18 0
7 0
13 0
22 0
12 0
23 0
18 0
4 0
4 0
16 0
14 0
locus NW_006804743.1:904772
15 3
8 1
28 0
17 0
7 0
42 0
11 0
26 0
12 0
6 0
10 1
6 0
27 1
locus NW_006804745.1:10852
13 8
15 9
25 5
16 3
13 13
41 22
9 8
24 10
7 6
7 3
3 2
13 16
8 1
locus NW_006804747.1:853458
15 0
8 0
21 0
9 0
10 0
18 0
9 0
4 0
8 0
7 0
6 0
7 0
0 6
locus NW_006804748.1:669869
10 0
5 0
16 0
9 0
7 0
32 0
5 0
16 0
11 0
9 1
4 0
15 0
7 0
locus NW_006804753.1:216228
19 0
25 0
34 0
8 0
9 0
29 0
12 0
10 0
6 0
6 0
6 0
5 0
12 0
locus NW_006804759.1:373201
4 0
21 0
10 0
4 0
8 0
18 0
6 0
9 0
18 0
4 0
6 0
11 0
10 0
locus NW_006804764.1:805047
7 0
9 0
11 0
5 0
7 0
16 0
9 0
9 0
21 0
3 1
6 1
7 0
15 0
locus NW_006804765.1:448435
10 1
12 0
17 0
8 0
7 0
10 0
6 0
6 0
14 0
5 0
5 0
15 0
12 0
locus NW_006804772.1:311494
8 0
28 0
32 0
4 0
19 0
17 0
6 0
15 0
12 0
5 0
5 0
9 0
11 0
locus NW_006804779.1:306684
11 0
10 3
5 7
2 2
0 7
14 6
0 14
8 0
12 0
4 0
0 4
0 15
16 1
locus NW_006804790.1:780695
10 0
14 1
23 1
5 0
11 0
10 0
10 0
14 0
14 0
7 0
4 0
9 0
10 0
locus NW_006804791.1:814485
4 4
11 26
4 22
2 14
4 12
4 25
13 6
8 12
20 14
3 3
0 5
8 14
6 8
locus NW_006804797.1:490587
6 0
12 0
19 0
7 0
6 0
18 0
9 0
7 0
5 0
2 2
6 0
12 0
14 0
locus NW_006804811.1:428137
13 0
13 0
9 0
6 0
14 0
16 0
4 0
14 0
13 0
6 0
7 0
16 0
12 0
locus NW_006804825.1:404465
15 0
18 0
19 0
5 0
12 0
27 0
9 0
8 0
5 4
7 0
6 0
8 0
11 0
locus NW_006804844.1:446243
5 0
23 0
21 0
9 0
12 0
31 0
6 0
10 0
12 0
4 1
4 0
12 0
13 0
locus NW_006804847.1:426850
6 0
13 0
15 0
8 0
4 0
19 0
8 0
19 0
6 0
6 0
5 0
9 0
10 0
locus NW_006804854.1:143986
6 0
20 1
18 1
5 0
9 0
20 0
6 0
22 0
6 0
4 1
1 3
17 0
8 0
locus NW_006804855.1:684285
13 0
5 8
31 0
6 0
5 0
15 0
7 0
27 0
13 9
4 0
5 0
5 5
32 0
locus NW_006804861.1:512400
11 0
8 0
16 0
4 0
18 0
29 0
6 0
10 0
14 0
5 0
5 0
7 0
13 0
locus NW_006804862.1:173361
6 2
14 0
22 0
7 0
3 5
0 15
9 0
17 0
12 0
7 0
6 0
9 0
11 0
locus NW_006804863.1:94990
6 0
26 0
23 0
6 0
18 0
27 0
16 0
20 0
17 0
4 0
5 0
11 0
18 0
locus NW_006804874.1:9101
17 10
29 10
35 8
14 7
13 9
34 11
10 5
15 14
64 20
10 6
5 0
14 1
24 2
locus NW_006804874.1:84562
12 0
32 0
25 0
18 0
13 0
25 0
16 0
14 0
51 0
7 0
7 0
7 0
14 0
locus NW_006804878.1:439873
8 0
9 0
18 0
7 0
4 0
19 0
5 0
12 0
10 0
6 0
5 0
10 0
10 0
locus NW_006804879.1:61506
17 0
18 0
23 0
4 0
6 0
18 0
10 0
8 0
13 0
4 0
11 0
16 0
9 0
locus NW_006804886.1:620711
5 31
4 40
7 58
0 22
1 32
0 80
0 14
0 46
0 44
0 8
0 13
0 25
0 43
locus NW_006804886.1:630307
39 0
69 0
70 0
29 0
41 0
81 0
39 0
66 0
63 0
6 2
12 0
63 0
43 0
locus NW_006804886.1:654165
4 8
6 25
15 27
2 12
4 6
4 20
2 5
7 26
6 23
2 5
0 15
1 15
2 23
locus NW_006804892.1:438883
33 4
17 0
33 5
6 0
3 1
14 6
12 4
36 2
57 1
22 5
3 2
23 2
85 44
locus NW_006804893.1:588912
8 9
8 15
14 13
3 11
4 9
14 12
5 6
10 10
15 18
3 1
3 2
8 11
9 5
locus NW_006804898.1:530363
6 13
19 5
19 4
3 1
6 5
20 8
15 1
13 8
20 0
3 1
9 4
18 4
13 3
locus NW_006804901.1:448644
34 10
28 8
20 12
18 3
18 12
41 7
13 9
29 9
21 8
6 3
6 5
39 8
24 8
locus NW_006804904.1:18762
10 0
17 0
17 0
10 0
7 0
20 0
8 0
18 0
19 0
4 0
10 0
12 0
13 0
locus NW_006804904.1:25470
21 0
17 0
22 0
5 0
7 0
33 0
14 0
16 0
25 1
5 0
5 0
19 0
19 0
locus NW_006804916.1:40963
7 10
7 0
0 6
0 4
0 8
12 6
1 11
0 14
11 0
9 0
0 6
11 0
8 0
locus NW_006804924.1:546
19 11
45 44
36 29
15 16
18 10
50 37
20 6
52 51
48 32
8 10
10 6
28 26
19 19
locus NW_006804929.1:62269
8 0
17 1
29 0
12 0
9 0
16 0
8 0
13 0
13 0
5 0
4 0
17 0
12 0
locus NW_006804935.1:539566
6 8
10 0
24 0
0 6
3 1
9 8
0 10
6 0
17 0
4 0
1 4
17 0
7 0
locus NW_006804954.1:173294
0 18
14 0
4 9
0 4
0 6
0 16
0 8
0 12
10 0
0 5
0 7
13 0
0 12
locus NW_006804957.1:339457
0 12
8 0
9 0
6 3
0 12
0 22
0 5
4 3
9 0
0 5
0 4
15 0
4 10
locus NW_006804961.1:161833
27 11
44 10
57 9
14 6
21 3
79 16
51 10
62 15
31 0
16 0
10 1
27 7
41 11
locus NW_006804961.1:162097
22 8
30 4
20 17
13 4
17 6
51 6
38 11
36 12
14 0
13 2
6 1
22 5
29 11
locus NW_006804972.1:32764
26 0
33 0
29 0
12 0
15 0
56 0
12 0
13 0
31 0
18 0
12 0
18 0
29 0
locus NW_006804975.1:133258
0 11
12 0
18 0
0 9
4 3
0 18
5 7
3 6
8 0
8 0
0 7
9 0
8 0
locus NW_006804980.1:479072
4 5
23 0
9 0
8 0
8 0
32 0
4 0
17 2
12 0
4 0
5 0
12 0
12 0
locus NW_006804997.1:339359
16 0
23 0
13 0
7 0
10 0
14 0
6 0
5 0
9 0
4 0
5 0
9 0
15 0
locus NW_006805004.1:47331
10 12
21 4
17 2
7 5
7 6
7 7
6 7
11 15
16 8
3 3
1 8
9 1
10 11
locus NW_006805004.1:47597
4 15
9 10
5 7
1 5
0 10
1 8
0 9
2 15
2 9
3 6
0 7
2 8
5 8
locus NW_006805006.1:374000
11 0
27 0
25 0
7 0
11 0
23 0
9 0
13 0
20 0
6 0
4 0
10 0
5 0
locus NW_006805007.1:116400
4 0
11 0
18 0
7 0
10 0
23 0
7 0
21 0
8 0
4 0
5 0
7 0
9 0
locus NW_006805018.1:225010
2 3
11 18
12 9
6 6
6 8
19 19
7 5
12 14
9 9
3 5
5 4
5 6
9 3
locus NW_006805033.1:178138
7 0
17 0
37 0
4 0
11 0
19 0
7 0
5 0
5 0
4 0
4 0
14 0
6 0
locus NW_006805042.1:254167
1 32
0 90
6 93
4 62
3 49
6 143
5 77
15 128
12 95
2 55
2 28
6 112
6 160
locus NW_006805042.1:254543
3 25
7 22
7 51
5 48
2 21
4 49
4 18
9 38
4 32
5 19
1 13
9 37
4 96
locus NW_006805042.1:255690
2 48
4 46
2 66
0 19
3 23
5 66
0 32
2 44
0 34
0 11
0 10
2 30
0 44
locus NW_006805042.1:255963
48 25
91 6
97 29
40 8
39 14
87 46
61 20
70 23
50 15
23 5
15 13
56 6
71 23
locus NW_006805042.1:256333
26 15
9 30
28 30
23 11
12 11
44 33
20 11
33 17
16 19
5 7
17 4
8 30
28 17
locus NW_006805042.1:277522
8 28
11 29
21 56
7 19
15 22
20 111
7 45
13 59
13 31
6 16
6 17
11 35
3 45
locus NW_006805042.1:304217
30 0
37 0
46 0
25 0
30 0
96 0
17 0
41 0
33 0
14 0
8 0
24 0
33 0
locus NW_006805042.1:320903
41 27
46 9
83 31
46 18
48 15
100 47
15 3
76 26
57 8
14 5
13 4
30 5
86 41
locus NW_006805042.1:341661
4 16
2 22
9 45
4 21
8 29
14 52
0 14
4 32
5 17
5 9
1 5
2 12
11 25
locus NW_006805042.1:343934
2 25
2 44
3 53
0 17
1 18
5 66
0 33
2 48
3 31
1 17
2 9
4 39
7 56
locus NW_006805042.1:347562
45 0
49 0
63 0
29 0
44 0
76 0
23 0
51 0
43 0
15 0
9 0
40 0
65 0
locus NW_006805042.1:398499
39 24
57 33
140 58
35 20
38 23
90 45
34 16
71 28
80 20
35 6
14 13
63 24
90 30
locus NW_006805049.1:415181
15 33
12 62
6 30
4 15
5 29
14 59
4 11
13 59
18 27
6 7
0 5
9 23
2 31
locus NW_006805050.1:405938
8 0
11 0
20 0
4 0
19 0
21 0
4 0
15 0
8 0
7 0
4 0
11 0
10 0
locus NW_006805064.1:645
22 5
18 8
23 1
16 4
18 2
36 3
7 3
22 3
14 4
5 1
5 0
14 1
17 3
locus NW_006805078.1:517018
15 0
11 0
12 0
7 0
11 0
14 0
6 0
16 0
10 0
6 0
5 0
6 0
9 0
locus NW_006805085.1:911
18 0
34 0
42 0
17 0
17 0
36 0
17 0
25 0
22 0
10 0
15 0
15 0
29 0
locus NW_006805085.1:306651
1 17
6 57
7 29
1 17
3 16
17 34
2 10
15 34
10 32
5 11
0 4
3 16
14 18
locus NW_006805088.1:38381
9 0
21 0
34 0
6 0
19 0
35 0
14 0
20 0
13 0
8 0
7 0
13 0
12 0
locus NW_006805093.1:229716
10 0
11 1
22 0
6 0
7 0
24 0
9 0
16 0
14 0
4 0
8 0
15 0
11 0
locus NW_006805101.1:315715
10 0
21 0
18 0
5 0
5 0
21 0
11 0
19 0
13 0
4 0
5 0
10 0
8 0
locus NW_006805109.1:25937
13 7
16 33
29 28
2 11
5 16
20 32
7 19
13 27
17 12
1 6
1 6
6 32
6 15
locus NW_006805109.1:28588
10 10
7 25
12 24
4 12
5 27
27 23
11 22
9 25
5 16
3 10
3 11
8 21
4 29
locus NW_006805109.1:38347
15 3
36 11
27 13
11 4
23 2
33 9
14 1
20 0
29 6
12 0
8 3
19 2
26 5
locus NW_006805109.1:40440
37 1
50 0
53 0
26 0
45 0
47 0
31 0
47 0
40 0
20 0
14 0
37 0
26 0
locus NW_006805109.1:251601
10 0
30 0
32 0
10 0
6 0
80 0
32 0
19 0
26 0
4 0
8 0
20 0
17 0
locus NW_006805111.1:8615
51 53
66 32
57 112
30 7
26 69
74 125
13 30
41 103
35 24
8 11
30 34
58 40
35 26
locus NW_006805111.1:11765
36 16
34 2
77 34
16 7
40 16
111 34
27 3
91 21
29 2
12 2
25 10
47 3
39 13
locus NW_006805111.1:239435
2 37
9 87
3 106
7 45
3 58
0 175
5 27
3 117
12 46
1 21
2 52
8 78
5 67
locus NW_006805129.1:63639
0 8
8 0
0 11
0 8
0 5
0 13
1 8
0 5
8 0
0 4
0 5
6 0
0 8
locus NW_006805129.1:331991
9 58
10 51
6 48
2 25
2 22
2 28
3 14
5 45
7 16
1 20
1 27
3 31
8 64
locus NW_006805129.1:332596
36 0
22 0
33 0
27 0
24 0
59 0
27 0
56 0
16 0
11 0
17 0
27 0
43 0
locus NW_006805150.1:270427
15 0
12 0
23 0
11 0
9 0
27 0
7 3
14 0
26 0
5 0
12 0
10 0
17 0
locus NW_006805204.1:203224
13 0
14 0
11 0
9 0
12 0
23 0
7 0
10 0
9 0
4 1
5 0
10 0
5 0
locus NW_006805208.1:129091
11 0
7 0
14 0
8 0
8 0
23 0
8 0
6 0
17 0
4 0
5 0
6 0
14 0
locus NW_006805210.1:86424
8 1
31 0
18 0
8 0
6 0
17 0
15 0
14 0
22 0
6 0
6 0
14 0
12 0
locus NW_006805210.1:113714
4 0
21 11
16 11
3 8
14 8
12 8
5 1
11 10
21 9
3 7
7 3
6 13
13 16
locus NW_006805210.1:155225
11 0
14 19
30 0
12 0
8 3
22 0
10 0
25 0
14 7
3 2
4 0
11 6
6 11
locus NW_006805212.1:148769
10 0
10 4
30 0
10 0
11 0
12 0
4 0
12 0
29 6
8 0
6 0
15 6
15 2
locus NW_006805212.1:149032
29 0
66 0
88 0
20 0
33 0
50 0
21 0
50 0
73 0
8 5
10 0
49 0
39 12
locus NW_006805212.1:160203
25 3
29 14
29 19
2 3
14 10
28 6
6 2
12 6
13 11
3 6
4 3
16 2
8 6
locus NW_006805228.1:119197
4 39
20 117
11 118
11 43
5 46
18 77
7 51
9 82
5 87
4 35
5 19
17 96
6 155
locus NW_006805228.1:119568
15 0
47 0
38 0
21 0
22 0
32 0
23 0
23 0
24 0
11 0
9 0
54 0
51 0
locus NW_006805228.1:129319
47 0
66 0
80 0
21 0
40 0
71 0
30 0
69 0
66 0
23 0
12 0
46 0
81 0
locus NW_006805228.1:129606
5 4
7 12
9 13
1 6
3 2
4 16
4 12
4 25
6 24
0 15
2 4
5 18
3 24
locus NW_006805228.1:188039
11 0
21 1
20 0
10 0
17 0
39 0
15 0
26 2
27 0
8 0
6 0
10 0
19 0
locus NW_006805228.1:189947
45 0
55 0
55 0
18 0
28 0
96 0
15 0
56 0
23 0
8 0
11 0
31 0
24 0
locus NW_006805228.1:236789
16 16
35 4
42 25
20 10
20 7
30 22
15 1
32 28
26 3
7 5
6 4
18 4
24 27
locus NW_006805228.1:237053
2 68
0 69
8 158
2 50
0 66
0 177
4 15
4 94
5 78
0 29
1 9
0 40
2 106
locus NW_006805228.1:239106
0 6
0 14
0 17
0 8
0 6
0 15
0 8
0 20
0 7
0 4
0 8
0 20
0 26
locus NW_006805229.1:207998
59 2
111 0
51 7
36 0
36 0
127 1
40 3
58 2
98 0
15 0
12 1
48 0
40 0
locus NW_006805243.1:65336
4 14
5 4
7 24
1 4
2 19
4 46
0 9
4 45
4 29
0 6
0 10
6 1
4 15
locus NW_006805243.1:65624
7 42
10 11
13 67
4 16
2 41
11 105
2 25
11 98
12 53
1 13
0 23
15 9
9 40
locus NW_006805245.1:149078
9 0
14 0
20 0
12 0
12 0
23 0
8 2
13 0
9 0
7 0
8 0
13 0
10 0
locus NW_006805250.1:17698
22 0
44 0
48 0
30 0
31 0
77 0
26 0
45 0
22 10
7 5
16 0
44 0
30 9
locus NW_006805269.1:162680
32 0
29 0
30 0
22 0
33 0
54 0
10 0
42 0
16 0
5 0
6 0
22 0
22 0
locus NW_006805269.1:176660
17 0
55 0
35 0
13 0
15 0
45 0
19 0
25 0
18 0
6 0
14 0
22 0
31 1
locus NW_006805270.1:158748
0 25
2 43
0 36
0 19
2 24
6 44
0 8
1 24
1 34
0 9
2 18
4 21
0 30
locus NW_006805270.1:159034
38 8
70 45
64 28
35 12
49 15
102 28
21 5
55 21
47 31
21 6
17 7
31 45
55 18
locus NW_006805287.1:204416
19 7
29 0
16 15
9 7
7 7
48 6
9 2
22 2
20 0
6 1
4 3
23 0
15 0
locus NW_006805299.1:62309
7 0
16 0
21 0
6 0
16 0
12 0
10 0
10 0
8 0
5 0
4 0
10 0
8 0
locus NW_006805327.1:168718
13 14
12 36
10 28
4 14
8 12
7 29
3 10
12 42
6 22
5 5
4 5
4 21
9 27
locus NW_006805327.1:172180
33 6
49 8
40 4
14 0
21 4
32 0
25 1
24 2
30 2
6 1
10 0
28 2
37 5
locus NW_006805327.1:188748
15 0
27 0
13 0
8 0
6 0
16 0
18 0
14 0
14 0
4 0
4 0
17 0
10 0
locus NW_006805363.1:102599
7 31
28 68
10 53
4 27
8 25
12 76
6 34
9 40
23 53
5 23
2 13
7 36
5 44
locus NW_006805363.1:102875
17 0
38 0
24 0
10 0
13 0
34 0
21 0
21 0
31 0
10 0
7 0
12 1
25 0
locus NW_006805364.1:61645
13 25
18 33
19 22
8 22
13 13
16 39
10 32
12 21
14 32
2 9
6 7
12 26
19 23
locus NW_006805364.1:61927
8 4
13 6
5 11
10 2
5 7
16 5
15 4
9 5
12 4
4 1
3 3
15 4
13 6
locus NW_006805364.1:193139
17 0
29 0
47 0
28 0
22 0
73 0
16 0
54 0
36 0
37 0
11 0
42 0
42 0
locus NW_006805366.1:114631
18 1
49 0
53 0
15 2
29 3
35 2
14 0
46 0
39 0
17 0
13 1
24 0
30 0
locus NW_006805390.1:13607
0 11
19 0
0 16
0 4
0 12
0 21
0 9
0 18
16 0
0 5
0 4
15 0
0 7
locus NW_006805392.1:40587
0 37
0 69
0 71
0 28
0 65
0 115
0 79
0 111
0 108
0 47
0 36
0 71
0 118
locus NW_006805392.1:98141
0 29
0 46
3 53
0 20
0 30
0 38
1 16
1 42
7 20
0 4
0 7
1 19
2 23
locus NW_006805392.1:121016
4 44
9 95
2 60
0 28
1 70
9 92
1 80
2 95
6 57
1 20
0 38
1 51
1 77
locus NW_006805401.1:167618
15 12
64 29
72 29
19 13
22 18
54 33
25 12
32 32
19 22
7 12
4 6
39 37
21 19
locus NW_006805404.1:105489
11 0
21 0
28 0
10 0
7 0
27 0
12 0
20 0
11 0
9 0
5 0
13 0
18 0
locus NW_006805405.1:5953
37 5
44 14
51 9
26 4
46 6
71 8
16 4
54 5
47 10
10 1
7 3
24 7
49 17
locus NW_006805405.1:6527
10 34
4 43
16 53
7 33
28 46
26 103
26 22
54 70
13 65
11 11
2 13
8 35
34 60
locus NW_006805405.1:52519
45 11
51 9
61 6
20 4
47 3
79 20
34 4
73 11
44 7
6 0
15 3
28 9
36 13
locus NW_006805405.1:53176
29 0
45 0
45 0
12 3
38 0
52 0
38 1
62 0
61 0
19 0
18 0
49 0
55 0
locus NW_006805406.1:21981
2 13
1 39
0 34
0 16
0 24
0 48
0 20
0 48
0 18
0 4
0 7
0 10
0 27
locus NW_006805406.1:22326
16 37
79 65
28 111
8 24
17 51
26 97
8 51
22 80
22 40
3 11
5 13
14 23
11 41
locus NW_006805406.1:30073
2 19
4 99
7 75
0 28
1 29
6 49
0 19
10 75
2 78
0 29
2 14
1 42
2 123
locus NW_006805406.1:35612
1 24
2 58
0 59
2 29
1 51
2 74
2 59
5 68
2 56
0 7
0 17
1 30
3 39
locus NW_006805406.1:71835
8 3
37 19
11 5
4 3
15 5
11 18
14 19
18 18
14 9
4 3
7 6
18 17
14 13
locus NW_006805408.1:101916
15 0
22 0
15 0
4 0
10 0
20 0
4 1
13 0
9 0
6 0
4 0
4 0
11 0
locus NW_006805427.1:87315
19 0
43 0
37 0
30 0
19 0
59 0
14 0
47 0
25 0
16 0
14 0
41 0
28 0
locus NW_006805429.1:124477
9 19
9 37
12 40
0 14
7 6
15 15
4 11
8 38
8 18
7 2
2 7
13 15
7 23
locus NW_006805447.1:19656
63 0
19 0
85 0
27 1
35 0
92 0
32 0
64 0
48 0
10 0
11 0
17 0
34 0
locus NW_006805447.1:23865
35 0
15 0
76 1
21 0
28 0
62 0
29 1
84 0
44 0
10 0
20 0
7 0
37 0
locus NW_006805447.1:51821
14 31
14 2
52 13
16 17
14 12
51 41
12 7
72 18
59 0
10 0
10 6
6 1
30 0
locus NW_006805447.1:97229
13 41
11 0
42 51
18 2
14 12
80 0
22 0
74 0
59 0
16 0
8 0
9 0
49 0
locus NW_006805448.1:84008
16 5
27 18
15 11
6 2
9 0
10 3
11 3
11 11
17 16
8 10
8 2
12 15
15 11
locus NW_006805461.1:11292
2 22
4 11
5 23
6 7
0 4
1 4
1 3
4 16
8 13
2 12
2 5
2 15
10 22
locus NW_006805470.1:13129
8 116
5 93
3 173
3 55
17 70
13 139
4 27
7 114
4 52
1 22
5 14
7 27
9 97
locus NW_006805470.1:72996
86 8
84 0
167 10
40 3
111 11
161 10
102 15
155 25
93 0
35 1
55 11
78 0
72 0
locus NW_006805470.1:74559
17 15
25 4
46 18
13 9
36 29
64 51
30 18
56 29
41 7
2 3
16 5
16 5
24 19
locus NW_006805473.1:61825
21 35
30 14
33 37
5 18
6 16
34 33
10 5
26 16
29 10
12 0
4 3
23 8
22 21
locus NW_006805473.1:64766
47 15
56 7
70 19
28 6
30 5
95 19
48 12
67 18
56 23
33 2
14 5
63 4
74 10
locus NW_006805473.1:67987
61 1
33 3
43 0
33 0
35 0
74 5
34 1
61 4
47 7
20 0
9 0
52 3
91 3
locus NW_006805479.1:14321
33 31
23 12
35 16
25 3
16 0
33 1
13 9
30 0
13 16
16 0
9 4
10 72
30 0
locus NW_006805479.1:51151
4 3
20 5
14 15
6 0
6 1
12 9
4 2
9 4
6 7
4 7
7 2
11 13
14 3
locus NW_006805479.1:78393
8 63
4 59
15 97
4 41
4 63
6 88
6 37
6 115
1 39
1 26
2 27
4 26
1 114
locus NW_006805490.1:17806
3 9
5 10
6 16
7 6
10 18
7 16
7 9
14 18
0 10
3 1
8 3
6 15
6 9
locus NW_006805490.1:28855
2 4
11 9
3 13
8 7
6 7
8 17
1 13
12 14
17 0
1 5
9 4
3 14
11 9
locus NW_006805505.1:15203
7 0
5 6
20 0
9 0
10 0
13 0
9 0
17 0
10 0
7 0
4 0
9 0
14 0
locus NW_006805507.1:75440
18 0
38 0
54 0
15 0
17 0
33 0
11 0
29 1
29 0
5 0
4 0
26 0
11 4
locus NW_006805511.1:56313
34 0
42 0
29 0
16 0
23 0
44 0
11 0
28 0
22 0
5 0
5 0
16 0
22 0
locus NW_006805515.1:9477
46 0
56 0
69 1
23 0
58 0
122 0
47 0
58 0
40 0
15 0
23 0
42 0
63 0
locus NW_006805515.1:9763
4 22
3 28
2 15
7 8
5 15
6 36
4 10
3 14
5 22
1 7
3 6
1 14
5 20
locus NW_006805515.1:45109
28 1
26 0
23 0
11 0
11 0
44 0
14 0
20 0
13 0
4 0
7 0
15 0
27 0
locus NW_006805526.1:110
22 0
101 2
50 0
8 0
14 0
45 0
24 0
32 0
109 0
13 0
10 0
43 0
39 0
locus NW_006805538.1:105811
8 0
28 0
17 0
10 0
17 0
20 0
11 0
12 0
17 0
4 0
4 0
10 0
42 0
locus NW_006805538.1:106146
25 0
29 0
42 0
11 0
22 0
38 0
10 0
38 0
32 0
15 0
5 0
26 0
53 1
locus NW_006805538.1:106493
4 5
34 1
28 4
11 6
11 8
16 27
18 5
38 9
40 0
13 0
5 6
23 0
34 7
locus NW_006805541.1:77503
20 0
20 0
28 0
20 0
17 0
47 0
22 0
14 0
35 0
6 0
4 0
19 3
22 0
locus NW_006805548.1:63619
9 0
14 0
9 0
8 0
11 0
20 0
9 0
9 0
15 0
4 0
3 1
11 0
13 0
locus NW_006805555.1:362
21 4
27 6
28 9
21 4
21 10
30 25
15 4
16 18
28 15
1 10
2 2
20 15
8 15
locus NW_006805558.1:12913
11 0
9 0
23 0
4 0
9 0
20 0
9 0
12 0
13 0
4 0
4 0
8 0
9 0
locus NW_006805578.1:16081
42 0
41 0
60 0
26 0
40 0
74 0
26 0
47 0
19 1
18 0
22 0
33 0
39 0
locus NW_006805582.1:9025
11 3
29 9
21 2
6 1
5 6
14 7
16 3
22 10
7 9
7 2
4 0
10 4
25 12
locus NW_006805582.1:9919
1 50
1 54
0 55
0 46
2 43
3 101
2 25
4 88
3 46
0 15
0 8
3 28
9 127
locus NW_006805582.1:10539
4 40
3 54
5 57
4 38
2 48
4 90
1 45
3 100
3 59
0 31
1 17
0 33
1 107
locus NW_006805589.1:4499
7 2
18 6
16 7
5 3
5 1
5 7
8 6
18 0
16 4
7 8
5 1
13 7
16 3
locus NW_006805614.1:25233
7 6
26 0
3 12
1 4
12 6
22 12
8 5
16 11
13 0
12 0
3 2
23 0
17 0
locus NW_006805618.1:1712
15 1
33 3
23 4
4 1
11 2
25 4
11 4
18 2
17 2
7 2
5 0
27 3
40 2
locus NW_006805634.1:30817
28 10
18 1
20 25
17 10
20 8
31 26
13 17
22 15
24 0
5 8
7 2
16 1
9 9
locus NW_006805644.1:17880
7 0
22 0
11 0
5 0
9 0
17 1
6 0
8 0
15 0
6 0
7 0
13 0
11 0
locus NW_006805657.1:11293
23 2
16 17
37 2
11 0
17 0
16 0
8 0
14 0
9 8
12 4
8 0
3 7
43 6
locus NW_006805657.1:16985
10 0
16 0
30 0
7 0
17 0
40 0
27 0
14 0
16 0
11 0
10 0
9 0
16 0
locus NW_006805659.1:20711
39 0
130 2
91 0
25 0
59 1
103 8
67 1
83 1
62 1
9 0
31 0
108 6
18 7
locus NW_006805662.1:2198
77 0
33 0
50 0
8 0
25 0
105 0
24 0
33 0
28 0
8 0
24 0
26 0
38 0
locus NW_006805662.1:3441
14 5
27 11
37 13
8 3
9 2
36 5
19 8
12 8
20 11
15 0
13 1
13 5
33 4
locus NW_006805674.1:18692
15 0
25 0
41 0
12 0
11 0
33 0
13 0
18 0
17 0
7 0
8 0
19 0
19 0
locus NW_006805676.1:518
14 31
17 63
20 57
8 18
8 39
24 79
5 18
10 41
9 36
1 9
0 14
7 39
11 31
locus NW_006805676.1:1255
28 0
55 0
57 0
37 0
28 0
74 0
23 0
66 0
59 0
39 0
5 0
61 0
95 0
locus NW_006805676.1:8545
2 31
2 57
0 118
0 28
3 29
1 43
1 31
4 55
4 50
1 25
1 11
1 65
0 75
locus NW_006805676.1:13558
108 0
149 0
191 0
79 0
97 0
187 0
59 0
157 0
103 0
48 0
23 0
168 0
170 0
locus NW_006805677.1:4924
23 4
15 9
20 15
11 10
14 11
42 16
7 3
22 6
21 8
8 2
2 2
20 10
24 6
locus NW_006805680.1:29574
0 16
3 26
1 26
1 23
2 19
1 69
4 19
4 19
1 29
1 6
0 8
2 15
2 21
locus NW_006805687.1:4388
30 0
25 17
25 7
16 2
9 5
73 0
21 0
34 0
41 0
9 0
5 0
19 11
16 0
locus NW_006805690.1:14443
22 0
27 0
30 0
13 0
17 0
43 0
24 0
25 0
19 0
6 0
7 0
12 0
19 0
locus NW_006805691.1:15575
1 26
5 37
2 58
1 42
1 40
2 133
3 73
4 144
0 82
0 43
4 21
3 61
2 184
locus NW_006805698.1:19010
4 0
42 0
24 0
4 0
19 0
9 13
6 0
19 0
14 0
7 0
5 0
12 0
18 0
locus NW_006805701.1:7838
66 0
75 0
93 0
29 0
72 0
135 0
51 0
57 0
56 0
27 0
19 0
45 0
66 0
locus NW_006805701.1:8167
28 1
26 5
20 1
8 0
12 2
45 8
10 4
24 2
25 0
7 4
9 0
8 7
33 8
locus NW_006805703.1:1399
17 0
29 0
46 0
10 0
12 0
18 0
8 0
30 0
22 0
13 0
8 0
16 0
12 0
locus NW_006805718.1:7827
42 0
55 0
46 0
21 0
20 0
57 0
27 0
9 1
45 1
7 1
13 0
28 0
23 0
locus NW_006805723.1:19880
0 16
0 28
8 15
0 14
0 19
0 25
0 11
5 32
0 12
0 4
0 11
24 1
0 26
locus NW_006805727.1:2153
33 29
47 31
26 38
31 24
19 9
78 23
20 8
42 26
18 9
15 3
21 2
36 7
35 17
locus NW_006805736.1:10866
35 17
53 36
41 13
9 3
32 12
40 9
20 10
42 12
36 35
17 9
9 2
22 10
50 26
locus NW_006805742.1:8137
13 7
20 7
32 11
8 7
14 2
35 10
32 12
37 17
23 12
14 7
16 4
16 14
34 28
locus NW_006805750.1:536
14 6
43 12
36 10
24 7
29 14
52 18
23 11
40 12
29 8
9 2
6 2
16 12
25 17
locus NW_006805765.1:176
60 9
28 3
59 1
36 5
40 7
95 18
67 9
115 21
77 16
36 3
8 3
50 8
149 24
locus NW_006805768.1:10143
44 24
29 31
68 29
30 15
27 17
64 40
48 16
32 25
15 33
14 3
9 11
15 24
35 13
